visitor_id,first_visit_date,collection_location,acquisition_channel,utm_source,utm_medium,utm_campaign,landing_page,referrer_domain,device_category,device_os,browser,country,region,city,language,visit_count,is_returning_visitor,pageviews_total,pages_per_session,session_count,avg_session_duration_sec,total_time_on_site_sec,bounced_flag,viewed_pricing_flag,viewed_docs_flag,viewed_demo_flag,cta_getstarted_clicked,signed_up_flag,signup_user_id,days_to_signup,cohort_week
vis_013293,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,mobile,iOS,Chrome,United States,California,San Francisco,en-US,4,1,3,0.75,4,178,712,0,0,0,1,0,0,,,2026-W31
vis_013294,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,5,5.0,1,141,141,0,0,1,0,0,0,,,2026-W31
vis_013295,2026-07-28,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,Windows,Safari,Germany,Bavaria,Munich,de,1,0,3,3.0,1,324,324,0,0,1,0,0,0,,,2026-W31
vis_013296,2026-07-28,DSU Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,136,136,0,0,1,1,0,0,,,2026-W31
vis_013297,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,1,1.0,1,273,273,1,0,0,0,0,0,,,2026-W31
vis_013298,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/zero-trust-llm-security,t.co,desktop,Windows,Safari,Poland,Mazovia,Warsaw,pl,2,1,1,0.5,2,19,38,1,0,0,0,0,0,,,2026-W31
vis_013299,2026-07-28,Outside Campus,hackernews,hackernews,social,show_hn_launch,/features,news.ycombinator.com,desktop,Windows,Firefox,Japan,Tokyo,Tokyo,ja,2,1,2,1.0,2,30,60,0,0,1,0,1,1,usr_00925,0,2026-W31
vis_013300,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,Android,Safari,United Kingdom,England,London,en-GB,1,0,1,1.0,1,89,89,1,0,0,0,0,0,,,2026-W31
vis_013301,2026-07-28,DSU Campus,direct,(direct),none,none,/,(direct),mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,1,4,4.0,1,62,62,0,0,0,0,0,0,,,2026-W31
vis_013302,2026-07-28,Outside Campus,newsletter,newsletter,email,beta_waitlist,/docs,aiweekly.newsletter,desktop,Windows,Safari,Israel,Tel Aviv,Tel Aviv,he,1,0,4,4.0,1,283,283,0,0,0,0,1,1,usr_00926,0,2026-W31
vis_013303,2026-07-28,Outside Campus,direct,(direct),none,none,/features,(direct),desktop,Linux,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,60,60,0,1,0,0,0,0,,,2026-W31
vis_013304,2026-07-28,DSU Campus,direct,(direct),none,none,/,(direct),mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,67,67,0,0,0,1,0,0,,,2026-W31
vis_013305,2026-07-28,DSU Campus,hackernews,hackernews,social,show_hn_launch,/docs,news.ycombinator.com,mobile,Android,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,126,126,0,1,0,0,0,0,,,2026-W31
vis_013306,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,8,8.0,1,1228,1228,0,0,1,0,0,0,,,2026-W31
vis_013307,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/pricing,t.co,desktop,macOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,488,488,0,0,0,0,0,0,,,2026-W31
vis_013308,2026-07-28,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/zero-trust-llm-security,google.com,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,6,6.0,1,747,747,0,1,1,1,0,0,,,2026-W31
vis_013309,2026-07-28,Outside Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,153,153,0,1,1,0,0,0,,,2026-W31
vis_013310,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,1,4,4.0,1,160,160,0,0,1,0,0,0,,,2026-W31
vis_013311,2026-07-28,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/zero-trust-llm-security,t.co,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,211,211,0,1,1,0,0,0,,,2026-W31
vis_013312,2026-07-28,DSU Campus,referral,referral,referral,partner_aiweekly,/features,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,6,1,2,0.33,6,34,204,0,0,1,0,0,0,,,2026-W31
vis_013313,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,7,7.0,1,695,695,0,0,1,0,0,0,,,2026-W31
vis_013314,2026-07-28,Outside Campus,direct,(direct),none,none,/blog/zero-trust-llm-security,(direct),desktop,Windows,Chrome,Singapore,Central,Singapore,en-SG,1,0,2,2.0,1,388,388,0,0,1,0,0,0,,,2026-W31
vis_013315,2026-07-28,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/llm-observability-guide,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,2,1,5,2.5,2,1204,2408,0,0,0,0,0,0,,,2026-W31
vis_013316,2026-07-28,Outside Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,desktop,Linux,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,326,326,0,0,0,0,0,0,,,2026-W31
vis_013317,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,110,110,0,1,1,0,0,0,,,2026-W31
vis_013318,2026-07-28,DSU Campus,organic_search,organic_search,organic,none,/docs,google.com,mobile,iOS,Edge,India,Karnataka,Bengaluru,en-IN,4,1,2,0.5,4,75,300,0,0,1,0,0,0,,,2026-W31
vis_013319,2026-07-28,Outside Campus,newsletter,newsletter,email,beta_waitlist,/blog/llm-observability-guide,aiweekly.newsletter,desktop,Windows,Safari,Germany,Bavaria,Munich,de,1,0,2,2.0,1,420,420,0,1,1,0,0,0,,,2026-W31
vis_013320,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/llm-observability-guide,google.com,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,47,47,0,1,0,0,0,0,,,2026-W31
vis_013321,2026-07-28,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,57,57,1,0,0,0,1,1,usr_00927,0,2026-W31
vis_013322,2026-07-28,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/docs,t.co,mobile,iOS,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,181,181,0,0,1,0,0,0,,,2026-W31
vis_013323,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,desktop,Windows,Chrome,Australia,New South Wales,Sydney,en-AU,1,0,3,3.0,1,59,59,0,1,0,0,0,0,,,2026-W31
vis_013324,2026-07-28,Outside Campus,direct,(direct),none,none,/,(direct),desktop,Windows,Chrome,United Kingdom,England,London,en-GB,1,0,4,4.0,1,105,105,0,1,1,0,0,0,,,2026-W31
vis_013325,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,185,185,0,1,0,0,0,0,,,2026-W31
vis_013326,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,mobile,iOS,Safari,United States,California,San Francisco,en-US,2,1,2,1.0,2,476,952,0,0,1,0,0,0,,,2026-W31
vis_013327,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/zero-trust-llm-security,t.co,mobile,Android,Firefox,Canada,Ontario,Toronto,en-CA,3,1,5,1.67,3,1671,5013,0,1,0,0,1,1,usr_00928,0,2026-W31
vis_013328,2026-07-28,Outside Campus,referral,referral,referral,partner_aiweekly,/pricing,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,1,1.0,1,195,195,1,0,1,0,0,0,,,2026-W31
vis_013329,2026-07-28,Outside Campus,hackernews,hackernews,social,show_hn_launch,/features,news.ycombinator.com,desktop,Windows,Edge,United Kingdom,England,London,en-GB,1,0,2,2.0,1,497,497,0,1,0,0,1,0,,,2026-W31
vis_013330,2026-07-28,DSU Campus,organic_search,organic_search,organic,none,/docs,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,163,163,0,1,0,1,0,0,,,2026-W31
vis_013331,2026-07-28,DSU Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,2,1,3,1.5,2,58,116,0,1,0,0,0,0,,,2026-W31
vis_013332,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,mobile,iOS,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,2,2.0,1,422,422,0,1,0,0,0,0,,,2026-W31
vis_013333,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/llm-observability-guide,t.co,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,57,57,0,0,0,0,0,0,,,2026-W31
vis_013334,2026-07-28,Outside Campus,direct,(direct),none,none,/,(direct),desktop,macOS,Chrome,Australia,New South Wales,Sydney,en-AU,2,1,2,1.0,2,255,510,0,1,1,0,0,0,,,2026-W31
vis_013335,2026-07-28,Outside Campus,direct,(direct),none,none,/blog/llm-observability-guide,(direct),desktop,macOS,Safari,United Kingdom,England,London,en-GB,1,0,1,1.0,1,121,121,0,0,0,0,0,0,,,2026-W31
vis_013336,2026-07-28,Outside Campus,direct,(direct),none,none,/blog/llm-observability-guide,(direct),desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,1,1.0,1,139,139,1,1,0,0,0,0,,,2026-W31
vis_013337,2026-07-28,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,63,63,0,0,0,0,0,0,,,2026-W31
vis_013338,2026-07-28,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,82,82,0,0,0,1,0,0,,,2026-W31
vis_013339,2026-07-28,Outside Campus,direct,(direct),none,none,/blog/cognitive-waste-index,(direct),desktop,macOS,Firefox,Australia,New South Wales,Sydney,en-AU,1,0,3,3.0,1,376,376,0,0,0,0,0,0,,,2026-W31
vis_013340,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/docs,google.com,desktop,Windows,Safari,Canada,Ontario,Toronto,en-CA,1,0,1,1.0,1,126,126,1,0,0,0,0,0,,,2026-W31
vis_013341,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,267,267,0,1,1,0,0,0,,,2026-W31
vis_013342,2026-07-28,Outside Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,mobile,Android,Chrome,Singapore,Central,Singapore,en-SG,2,1,3,1.5,2,250,500,0,0,0,0,0,0,,,2026-W31
vis_013343,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Chrome,Canada,Ontario,Toronto,en-CA,1,0,3,3.0,1,159,159,0,0,0,0,0,0,,,2026-W31
vis_013344,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Firefox,United States,California,San Francisco,en-US,4,1,3,0.75,4,106,424,0,1,0,0,0,0,,,2026-W31
vis_013345,2026-07-28,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/llm-observability-guide,linkedin.com,mobile,iOS,Safari,United States,California,San Francisco,en-US,1,0,3,3.0,1,106,106,0,0,1,0,0,0,,,2026-W31
vis_013346,2026-07-28,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/cognitive-waste-index,linkedin.com,mobile,Android,Chrome,Germany,Bavaria,Munich,de,1,0,5,5.0,1,356,356,0,1,0,1,0,0,,,2026-W31
vis_013347,2026-07-28,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/docs,linkedin.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,537,537,0,1,0,0,0,0,,,2026-W31
vis_013348,2026-07-28,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/features,linkedin.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,110,110,0,0,1,0,0,0,,,2026-W31
vis_013349,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/pricing,t.co,mobile,Android,Firefox,South Korea,Seoul,Seoul,ko,1,0,7,7.0,1,110,110,0,0,0,0,1,1,usr_00929,0,2026-W31
vis_013350,2026-07-28,DSU Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,desktop,Windows,Firefox,India,Karnataka,Bengaluru,en-IN,1,1,3,3.0,1,80,80,0,1,0,0,0,0,,,2026-W31
vis_013351,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,mobile,iOS,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,164,164,0,1,0,0,0,0,,,2026-W31
vis_013352,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/llm-observability-guide,t.co,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,256,256,0,0,0,0,0,0,,,2026-W31
vis_013353,2026-07-28,DSU Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,1,1,1.0,1,213,213,1,0,1,0,0,0,,,2026-W31
vis_013354,2026-07-28,DSU Campus,linkedin,linkedin,social,b2b_mlsops_q2,/docs,linkedin.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,262,262,0,1,0,0,0,0,,,2026-W31
vis_013355,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/docs,google.com,mobile,Android,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,129,129,0,0,1,0,0,0,,,2026-W31
vis_013356,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,iOS,Firefox,Canada,Ontario,Toronto,en-CA,1,0,3,3.0,1,604,604,0,0,0,0,0,0,,,2026-W31
vis_013357,2026-07-28,Outside Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,1,1.0,1,68,68,1,0,0,0,0,0,,,2026-W31
vis_013358,2026-07-28,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,desktop,Windows,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,3,3.0,1,141,141,0,0,1,0,0,0,,,2026-W31
vis_013359,2026-07-28,DSU Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,156,156,0,0,1,0,1,0,,,2026-W31
vis_013360,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,macOS,Safari,United Kingdom,England,London,en-GB,1,0,5,5.0,1,751,751,0,0,0,0,0,0,,,2026-W31
vis_013361,2026-07-28,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/cognitive-waste-index,t.co,mobile,iOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,691,691,0,0,0,0,0,0,,,2026-W31
vis_013362,2026-07-28,Outside Campus,direct,(direct),none,none,/blog/zero-trust-llm-security,(direct),mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,152,152,0,0,0,0,0,0,,,2026-W31
vis_013363,2026-07-28,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,Linux,Firefox,United Kingdom,England,London,en-GB,1,0,7,7.0,1,968,968,0,0,0,0,0,0,,,2026-W31
vis_013364,2026-07-28,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,mobile,iOS,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,141,141,0,0,0,0,0,0,,,2026-W31
vis_013365,2026-07-28,Outside Campus,direct,(direct),none,none,/blog/cognitive-waste-index,(direct),desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,86,86,0,0,0,0,0,0,,,2026-W31
vis_013366,2026-07-28,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/features,t.co,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,2,1,2,1.0,2,103,206,0,0,0,0,0,0,,,2026-W31
vis_013367,2026-07-28,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/features,linkedin.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,2,1,5,2.5,2,590,1180,0,1,0,0,0,0,,,2026-W31
vis_013368,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,2,1,5,2.5,2,641,1282,0,0,1,0,0,0,,,2026-W31
vis_013369,2026-07-28,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/zero-trust-llm-security,linkedin.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,241,241,0,0,1,0,0,0,,,2026-W31
vis_013370,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/pricing,t.co,desktop,Windows,Safari,United States,California,San Francisco,en-US,1,0,2,2.0,1,254,254,0,0,0,0,0,0,,,2026-W31
vis_013371,2026-07-28,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/zero-trust-llm-security,linkedin.com,desktop,Windows,Edge,United States,California,San Francisco,en-US,2,1,4,2.0,2,474,948,0,0,1,0,0,0,,,2026-W31
vis_013372,2026-07-28,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,mobile,Android,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,165,165,0,1,0,0,0,0,,,2026-W31
vis_013373,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/zero-trust-llm-security,t.co,desktop,macOS,Safari,United States,California,San Francisco,en-US,1,0,2,2.0,1,92,92,0,0,0,0,0,0,,,2026-W31
vis_013374,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,Android,Chrome,United Kingdom,England,London,en-GB,1,0,3,3.0,1,616,616,0,1,0,0,0,0,,,2026-W31
vis_013375,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/features,t.co,desktop,Windows,Firefox,United States,California,San Francisco,en-US,1,0,3,3.0,1,525,525,0,1,0,0,0,0,,,2026-W31
vis_013376,2026-07-28,Outside Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,1,1.0,1,116,116,1,0,0,0,0,0,,,2026-W31
vis_013377,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,tablet,iOS,Chrome,Germany,Bavaria,Munich,de,1,0,4,4.0,1,586,586,0,0,0,0,0,0,,,2026-W31
vis_013378,2026-07-28,DSU Campus,newsletter,newsletter,email,beta_waitlist,/docs,aiweekly.newsletter,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,3,1,2,0.67,3,216,648,0,0,1,0,0,0,,,2026-W31
vis_013379,2026-07-28,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Linux,Safari,India,Karnataka,Bengaluru,en-IN,3,1,3,1.0,3,139,417,0,0,0,0,0,0,,,2026-W31
vis_013380,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Edge,Japan,Tokyo,Tokyo,ja,1,0,4,4.0,1,59,59,0,1,0,0,0,0,,,2026-W31
vis_013381,2026-07-28,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/zero-trust-llm-security,google.com,desktop,macOS,Safari,United States,California,San Francisco,en-US,1,1,6,6.0,1,1319,1319,0,0,0,0,0,0,,,2026-W31
vis_013382,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,mobile,Android,Chrome,United States,California,San Francisco,en-US,1,0,5,5.0,1,394,394,0,0,0,1,0,0,,,2026-W31
vis_013383,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/docs,t.co,desktop,macOS,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,6,1,2,0.33,6,276,1656,0,0,1,0,0,0,,,2026-W31
vis_013384,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/llm-observability-guide,t.co,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,144,144,0,1,1,0,0,0,,,2026-W31
vis_013385,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,desktop,macOS,Chrome,Australia,New South Wales,Sydney,en-AU,2,1,2,1.0,2,29,58,0,1,0,0,0,0,,,2026-W31
vis_013386,2026-07-28,DSU Campus,linkedin,linkedin,social,b2b_mlsops_q2,/features,linkedin.com,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,204,204,0,1,0,0,0,0,,,2026-W31
vis_013387,2026-07-28,Outside Campus,hackernews,hackernews,social,show_hn_launch,/blog/llm-observability-guide,news.ycombinator.com,desktop,Linux,Chrome,India,Karnataka,Bengaluru,en-IN,3,1,3,1.0,3,174,522,0,0,1,0,0,0,,,2026-W31
vis_013388,2026-07-28,Outside Campus,referral,referral,referral,partner_aiweekly,/blog/cognitive-waste-index,google.com,desktop,macOS,Chrome,United Kingdom,England,London,en-GB,1,0,2,2.0,1,235,235,0,0,1,0,0,0,,,2026-W31
vis_013389,2026-07-28,DSU Campus,direct,(direct),none,none,/blog/llm-observability-guide,(direct),desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,1087,1087,0,0,0,1,0,0,,,2026-W31
vis_013390,2026-07-28,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,19,19,1,0,1,0,0,0,,,2026-W31
vis_013391,2026-07-28,DSU Campus,direct,(direct),none,none,/blog/zero-trust-llm-security,(direct),desktop,Linux,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,89,89,0,0,1,0,1,0,,,2026-W31
vis_013392,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/features,google.com,desktop,macOS,Firefox,United Kingdom,England,London,en-GB,1,0,3,3.0,1,664,664,0,0,1,0,0,0,,,2026-W31
vis_013393,2026-07-28,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/features,google.com,desktop,macOS,Chrome,France,Ile-de-France,Paris,fr,1,0,4,4.0,1,161,161,0,0,0,0,1,1,usr_00930,1,2026-W31
vis_013394,2026-07-28,Outside Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,mobile,iOS,Edge,Singapore,Central,Singapore,en-SG,1,0,2,2.0,1,220,220,0,0,1,0,0,0,,,2026-W31
vis_013395,2026-07-28,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,141,141,0,0,0,0,0,0,,,2026-W31
vis_013396,2026-07-28,Outside Campus,direct,(direct),none,none,/pricing,(direct),desktop,Windows,Chrome,Canada,Ontario,Toronto,en-CA,1,0,3,3.0,1,633,633,0,1,1,0,0,0,,,2026-W31
vis_013397,2026-07-28,Outside Campus,direct,(direct),none,none,/pricing,(direct),desktop,Windows,Chrome,Germany,Bavaria,Munich,de,1,0,1,1.0,1,25,25,0,0,0,0,0,0,,,2026-W31
vis_013398,2026-07-28,Outside Campus,direct,(direct),none,none,/pricing,(direct),desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,1,1.0,1,33,33,1,0,0,0,0,0,,,2026-W31
vis_013399,2026-07-28,Outside Campus,newsletter,newsletter,email,beta_waitlist,/blog/cognitive-waste-index,aiweekly.newsletter,mobile,iOS,Chrome,United States,California,San Francisco,en-US,1,0,5,5.0,1,339,339,0,0,0,0,0,0,,,2026-W31
vis_013400,2026-07-28,Outside Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,tablet,Android,Chrome,Germany,Bavaria,Munich,de,1,0,3,3.0,1,112,112,0,1,0,0,0,0,,,2026-W31
vis_013401,2026-07-28,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,805,805,0,0,0,1,0,0,,,2026-W31
vis_013402,2026-07-28,DSU Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,71,71,0,1,0,0,0,0,,,2026-W31
vis_013403,2026-07-28,DSU Campus,newsletter,newsletter,email,beta_waitlist,/pricing,aiweekly.newsletter,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,205,205,0,1,1,0,1,1,usr_00931,0,2026-W31
vis_013404,2026-07-28,Outside Campus,organic_search,organic_search,organic,none,/blog/llm-observability-guide,google.com,desktop,macOS,Firefox,Germany,Bavaria,Munich,de,4,1,1,0.25,4,32,128,1,0,0,0,0,0,,,2026-W31
vis_013405,2026-07-28,Outside Campus,direct,(direct),none,none,/features,(direct),desktop,Windows,Edge,Germany,Bavaria,Munich,de,4,1,3,0.75,4,285,1140,0,0,0,0,0,0,,,2026-W31
vis_013406,2026-07-28,Outside Campus,direct,(direct),none,none,/,(direct),desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,1,2,2.0,1,101,101,0,0,0,0,0,0,,,2026-W31
vis_013407,2026-07-28,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/zero-trust-llm-security,linkedin.com,desktop,macOS,Chrome,Japan,Tokyo,Tokyo,ja,1,0,2,2.0,1,440,440,0,0,0,0,0,0,,,2026-W31
vis_013408,2026-07-28,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,desktop,Windows,Edge,United States,California,San Francisco,en-US,1,0,2,2.0,1,345,345,0,0,0,0,0,0,,,2026-W31
